,Iteration,Number of Processors,Grid Size,Maximum Refinement Level,Bubble Size,Bubble Density,"log(Cost, Node-Hours)",Pred. Mean,Pred. Sigma,Max Sigma,Cost Pred. Error,Memory Pred. Error,Hyperparameter-0,Hyperparameter-1,Hyperparameter-2,LML Max,Pred. Sigma Avg.,Cumulative Cost,Cumulative Regret,MaxRSS,rep,Candidate Selection,mem_limit_rel,n_init_rel
10,11.0,4.0,8.0,4.0,0.5,0.05,-2.28055637825,-2.08236043541,0.173822424207,0.250808883997,0.252181299166,3196851.75155,5.77789541254,3.93879285648,-3.60519300861,6.86340998929,0.177569970137,103.488127289,0.0,6.41989497604,0,MinPred,0.95,0.25
11,12.0,16.0,8.0,3.0,0.4,0.2,-2.02628527019,-2.0689888222,0.176967663701,0.252351198596,0.253256531301,3164934.2033,5.75491026325,3.91163954953,-3.62417203902,6.7348639188,0.176073656335,103.49754,0.0,6.37951581405,0,MinPred,0.95,0.25
12,13.0,8.0,16.0,3.0,0.3,0.5,-1.66816301098,-2.00588301761,0.173995159525,0.251802505429,0.253718657521,3161291.08572,5.75980270643,3.96730401445,-3.57308261199,6.64844149504,0.179893277676,103.519010244,0.0,6.41581706362,0,MinPred,0.95,0.25
13,14.0,16.0,8.0,3.0,0.4,0.05,-2.01910419793,-2.00537419641,0.178117749096,0.25150919724,0.258276248876,3124654.13892,6.90775527898,3.46536759921,-4.15956519294,7.16008963785,0.147630413675,103.528579889,0.0,6.43124536256,0,MinPred,0.95,0.25
14,15.0,8.0,8.0,4.0,0.4,0.2,-2.00463784847,-2.03339729692,0.133312940936,0.397367321416,0.258656830348,3124951.99314,6.90775527898,3.46000095834,-4.17574621468,9.15553977657,0.146650795611,103.538473667,0.0,6.42124581533,0,MinPred,0.95,0.25
15,16.0,8.0,8.0,4.0,0.5,0.2,-1.86936751106,-2.00107153959,0.134091809364,0.398761675563,0.25736057185,3141770.60287,6.90775527898,3.45908632568,-4.17621068045,8.8445672541,0.146588395356,103.551982955,0.0,6.88536122003,0,MinPred,0.95,0.25
16,17.0,8.0,8.0,4.0,0.5,0.025,-2.07540487383,-1.92201664289,0.133392080378,0.399095747446,0.257016404627,3141724.62795,6.90775527898,3.455642555,-4.17695185524,10.1983071357,0.146602216693,103.560389067,0.0,6.41718062669,0,MinPred,0.95,0.25
17,18.0,16.0,8.0,4.0,0.2,0.4,-1.71590429718,-1.80925927668,0.140952788861,0.400931447444,0.258760728654,3143300.20301,6.90775527898,3.44844290157,-4.19001352329,10.1031296581,0.145832929688,103.579624222,0.0,6.38394742885,0,MinPred,0.95,0.25
18,19.0,8.0,16.0,3.0,0.3,0.4,-1.67677632647,-1.79185637818,0.134382395524,0.402729488172,0.26286610666,3136154.39741,6.90775527898,3.42183196389,-4.22184737257,11.7693572467,0.144546776087,103.600672844,0.0,6.47029521269,0,MinPred,0.95,0.25
19,20.0,16.0,8.0,4.0,0.5,0.4,-1.69525104051,-1.77217118645,0.143547987683,0.415505798368,0.262578657241,3130307.80506,6.90775527898,3.42520781439,-4.22584726343,11.7302149687,0.143997170882,103.620844844,0.0,5.60358602366,0,MinPred,0.95,0.25
20,21.0,16.0,8.0,4.0,0.2,0.2,-1.70981792677,-1.75978153019,0.127768852924,0.412934421285,0.263063651577,3126541.57205,6.90775527898,3.42183522103,-4.23808541628,13.7135962609,0.143268568721,103.640351467,0.0,6.43778606574,0,MinPred,0.95,0.25
21,22.0,16.0,8.0,4.0,0.2,0.05,-1.70139044895,-1.74308526703,0.127650642649,0.413686854161,0.263017147503,3121452.49917,6.90775527898,3.42102624948,-4.24807658997,13.8826612578,0.142597266477,103.660240311,0.0,6.42393495384,0,MinPred,0.95,0.25
22,23.0,16.0,8.0,4.0,0.4,0.2,-1.71409379543,-1.73948986359,0.125629406601,0.41321269201,0.263183138249,3118349.14051,6.90775527898,3.41875811912,-4.26034748739,15.9391550381,0.141839434898,103.679555822,0.0,6.43843475067,0,MinPred,0.95,0.25
23,24.0,16.0,8.0,4.0,0.3,0.1,-1.70683787847,-1.73582429745,0.123013923513,0.413415569315,0.263301561822,3114727.28776,6.90775527898,3.41662498482,-4.27216927148,16.1713613073,0.141123618593,103.699196755,0.0,6.42992531753,0,MinPred,0.95,0.25
24,25.0,16.0,8.0,4.0,0.3,0.05,-1.71396690295,-1.73016414723,0.12289396794,0.413607745453,0.263558606777,3110409.69004,6.90775527898,3.41363188484,-4.28522827243,18.2619483319,0.14036127686,103.718517911,0.0,6.44422972225,0,MinPred,0.95,0.25
25,26.0,16.0,8.0,4.0,0.4,0.1,-1.71536777019,-1.72758660418,0.122665033536,0.414203293049,0.26384354661,3107322.57826,6.90775527898,3.41054997031,-4.29838392259,18.5203414198,0.13959814242,103.737776844,0.0,6.43778606574,0,MinPred,0.95,0.25
26,27.0,16.0,8.0,4.0,0.5,0.1,-1.69685868298,-1.72100677739,0.125973017868,0.414760120604,0.263723872284,3104500.87492,6.90775527898,3.40999517017,-4.30859028037,20.5757575618,0.138917457024,103.757874311,0.0,6.43713641044,0,MinPred,0.95,0.25
27,28.0,8.0,16.0,3.0,0.3,0.2,-1.66785655652,-1.68531814086,0.124375930285,0.413714674455,0.264594161636,3094739.78137,6.90775527898,3.40368177697,-4.3248077994,20.8170702641,0.138040760565,103.779359711,0.0,6.49431491931,0,MinPred,0.95,0.25
28,29.0,8.0,8.0,5.0,0.3,0.4,-1.70258579842,-1.61673267861,0.128889729985,0.415433686218,0.26659561856,3073693.76672,6.90775527898,3.39754898508,-4.33723335773,22.646916365,0.137399473218,103.799193889,0.0,6.45807796593,0,MinPred,0.95,0.25
29,30.0,8.0,16.0,3.0,0.4,0.1,-1.67882702886,-1.60432220073,0.123004052917,0.417249059259,0.265300076832,3066047.63598,6.90775527898,3.40430870932,-4.33734317616,22.723365275,0.13707185812,103.820143355,0.0,6.48334876173,0,MinPred,0.95,0.25
30,31.0,8.0,16.0,3.0,0.4,0.05,-1.67105167795,-1.59575960593,0.12258088955,0.411894888131,0.264428265037,3055861.52464,6.90775527898,3.40845864867,-4.33987455035,24.6349950155,0.136705637449,103.841471267,0.0,6.52191597721,0,MinPred,0.95,0.25
31,32.0,8.0,8.0,5.0,0.2,0.2,-1.7321641656,-1.59301951617,0.123015591,0.408281849183,0.264672003693,2913981.62247,6.90775527898,3.3995465663,-4.34667333657,24.2558625356,0.13654629632,103.859999578,0.0,4.81647993062,0,MinPred,0.95,0.25
32,33.0,4.0,16.0,4.0,0.2,0.025,-1.61461221937,-1.58311918041,0.126278978962,0.412852582711,0.265072631074,2944093.28862,6.90775527898,3.39316886747,-4.36224617003,26.298464761,0.135695542164,103.884287355,0.0,5.60358602366,0,MinPred,0.95,0.25
33,34.0,4.0,16.0,4.0,0.3,0.1,-1.63584105754,-1.58137073976,0.119713176336,0.415196574274,0.265787766476,2948358.54907,6.90775527898,3.38424994182,-4.37890961851,26.4853815042,0.13494163025,103.907416467,0.0,6.51923348269,0,MinPred,0.95,0.25
34,35.0,8.0,8.0,5.0,0.3,0.2,-1.69757863278,-1.57880317912,0.117520250663,0.419406354088,0.26658845587,2940834.51554,6.90775527898,3.37643233398,-4.38675645376,28.1183057009,0.134721153231,103.927480644,0.0,6.42860124796,0,MinPred,0.95,0.25
35,36.0,8.0,8.0,5.0,0.2,0.025,-1.71097174127,-1.56593110159,0.120007419585,0.423556067406,0.265419074008,2935555.32624,6.90775527898,3.3677867262,-4.39091450061,27.6732828685,0.134760220599,103.946935511,0.0,6.42793769629,0,MinPred,0.95,0.25
36,37.0,4.0,16.0,4.0,0.3,0.025,-1.30228256834,-1.55199739629,0.118262292933,0.428970776628,0.263406405307,2921955.9126,6.90775527898,3.40304495025,-4.32600326942,27.6723131073,0.13745048658,103.996791511,0.0,6.9226283146,0,MinPred,0.95,0.25
37,38.0,8.0,8.0,5.0,0.3,0.05,-1.68660152709,-1.54672562304,0.120100601842,0.411501642076,0.262869587512,2917508.78088,6.90775527898,3.39653270185,-4.32866798108,27.2774003236,0.137493276698,104.017369289,0.0,6.43124536256,0,MinPred,0.95,0.25
38,39.0,8.0,8.0,5.0,0.3,0.05,-1.6863249049,-1.55881652123,0.119541906515,0.415298699616,0.262641254541,2913428.57758,6.90775527898,3.38974595055,-4.33357348539,28.8344870632,0.13741150404,104.037960178,0.0,6.42527330461,0,MinPred,0.95,0.25
39,40.0,8.0,8.0,5.0,0.5,0.2,-1.61927032721,-1.53145705162,0.120929603071,0.419150777959,0.263785549574,2908269.09395,6.90775527898,3.38603201244,-4.34123918632,28.8467660428,0.137034787778,104.061988844,0.0,6.41513367326,0,MinPred,0.95,0.25
40,41.0,32.0,16.0,4.0,0.4,0.025,-0.795602640022,-1.21664817045,0.42060309965,0.42060309965,0.257853686957,2845195.59515,6.90775527898,3.41987767741,-4.3117814523,29.2498362744,0.134361311021,104.222091067,0.0,6.43972922102,0,MinPred,0.95,0.25
41,42.0,4.0,16.0,4.0,0.4,0.05,-1.601126779,-1.48267503205,0.121601225808,0.313342516836,0.258529571354,2846721.50592,6.90775527898,3.40883622395,-4.32264974648,29.0488501852,0.133945100381,104.247144844,0.0,6.53300494937,0,MinPred,0.95,0.25
42,43.0,4.0,16.0,4.0,0.5,0.1,-1.53804983911,-1.47350791304,0.122179971215,0.318628348644,0.25967711987,2842196.9705,6.90775527898,3.39980580572,-4.33745338,31.0161579627,0.133230012949,104.276114955,0.0,6.92368990027,0,MinPred,0.95,0.25
43,44.0,16.0,8.0,5.0,0.4,0.4,-1.37475204621,-1.35415088948,0.127191509866,0.322785811283,0.26020061743,2842165.83031,6.90775527898,3.39685959805,-4.34879361301,31.2296937628,0.132534943149,104.318308689,0.0,6.45371941842,0,MinPred,0.95,0.25
44,45.0,16.0,8.0,5.0,0.2,0.2,-1.43114667119,-1.35901845997,0.121817621275,0.322703706917,0.260440000834,2842209.31258,6.90775527898,3.39831505482,-4.35357561563,33.1605386125,0.132158603816,104.355364244,0.0,6.44486886067,0,MinPred,0.95,0.25
45,46.0,8.0,16.0,4.0,0.2,0.05,-1.33495295545,-1.35965792819,0.118761055073,0.319221779066,0.260587143376,2842985.66451,6.90775527898,3.39531671736,-4.36444238923,33.4339584785,0.131538027528,104.401607355,0.0,6.52191597721,0,MinPred,0.95,0.25
46,47.0,16.0,8.0,5.0,0.2,0.1,-1.42561372104,-1.35041291657,0.120243363964,0.319960413529,0.261438344432,2843261.30024,6.90775527898,3.39516013488,-4.37015123212,35.3574433257,0.131157938765,104.439138022,0.0,6.43778606574,0,MinPred,0.95,0.25
47,48.0,16.0,8.0,5.0,0.3,0.2,-1.38152375005,-1.3548480468,0.117285069645,0.317288917159,0.262291050421,2843400.94501,6.90775527898,3.39111216805,-4.38194743334,35.6395589074,0.130528888946,104.480678955,0.0,6.4410198445,0,MinPred,0.95,0.25
48,49.0,16.0,8.0,5.0,0.5,0.4,-1.30473630375,-1.34774895622,0.124427523109,0.317682895277,0.262894924668,2842967.72472,6.90775527898,3.38778226667,-4.39229447921,37.6659190072,0.12994345533,104.530254067,0.0,6.89065615606,0,MinPred,0.95,0.25
49,50.0,16.0,8.0,5.0,0.2,0.05,-1.39933294756,-1.35319183993,0.118164547919,0.318794720345,0.263954402778,2843495.82359,6.90775527898,3.38470533617,-4.40231455583,37.8894815692,0.129396711706,104.570125978,0.0,6.4410198445,0,MinPred,0.95,0.25
50,51.0,8.0,16.0,4.0,0.2,0.025,-1.29764031985,-1.34816332978,0.115799188495,0.318212601415,0.263573115325,2837837.89152,6.90775527898,3.38292650771,-4.41040857876,39.9515993074,0.128926683192,104.620517755,0.0,6.93375122628,0,MinPred,0.95,0.25
51,52.0,8.0,16.0,4.0,0.3,0.1,-1.32075789437,-1.34116165621,0.113370045098,0.318592175521,0.264022489792,2833966.44672,6.90775527898,3.37924727066,-4.42157533624,40.2770924797,0.128345280621,104.668297311,0.0,6.92538305829,0,MinPred,0.95,0.25
52,53.0,8.0,16.0,4.0,0.3,0.1,-1.34753232302,-1.3402844313,0.112577604439,0.319984108938,0.265025294468,2852469.25553,6.90775527898,3.37391332839,-4.43453393355,42.4623972007,0.127714210769,104.7132202,0.0,4.81647993062,0,MinPred,0.95,0.25
53,54.0,16.0,16.0,3.0,0.3,0.4,-1.37227101749,-1.32482736541,0.125630254184,0.322518212935,0.263468495105,2842572.01388,6.90775527898,3.37684490733,-4.43826073004,42.6287798681,0.127227836235,104.755655667,0.0,6.48393288351,0,MinPred,0.95,0.25
54,55.0,16.0,8.0,5.0,0.3,0.025,-1.30745465645,-1.32913234489,0.114079154766,0.319437259902,0.263995954044,2843329.02715,6.90775527898,3.37211318376,-4.45019700438,44.7843729159,0.126636544464,104.804921444,0.0,6.44614432262,0,MinPred,0.95,0.25
55,56.0,16.0,16.0,3.0,0.5,0.4,-1.36359368779,-1.30132392181,0.121987138087,0.320472240438,0.263168732447,2830941.85329,6.90775527898,3.36698156278,-4.46003489739,44.9218695295,0.1261168572,104.848213311,0.0,6.56804769828,0,MinPred,0.95,0.25
56,57.0,16.0,8.0,5.0,0.4,0.05,-1.40790717235,-1.30687573928,0.112988183599,0.32333117279,0.265111644473,2866752.81776,6.90775527898,3.3630971025,-4.46490034192,46.7031263766,0.12592775931,104.887305755,0.0,4.78845120702,0,MinPred,0.95,0.25
57,58.0,8.0,16.0,4.0,0.3,0.025,-1.37064930764,-1.30545278676,0.110612365971,0.324874444144,0.266772596628,2867400.39954,6.90775527898,3.35716862287,-4.47562770057,46.8954833948,0.125465765302,104.929899978,0.0,6.53143804034,0,MinPred,0.95,0.25
58,59.0,4.0,32.0,3.0,0.2,0.025,-1.19869006563,-1.23310166024,0.162104856252,0.3285674721,0.267247447351,2864866.87706,6.90775527898,3.3634533689,-4.47835484246,48.6950418054,0.124542663908,104.993186311,0.0,6.70508059265,0,MinPred,0.95,0.25
59,60.0,16.0,16.0,3.0,0.5,0.2,-1.3601192388,-1.27666118581,0.116724359945,0.323278855924,0.270754009021,2852575.37091,6.90775527898,3.34621545875,-4.49731990073,48.7587365424,0.123935149821,105.036825911,0.0,6.56804769828,0,MinPred,0.95,0.25
60,61.0,16.0,16.0,3.0,0.5,0.1,-1.35416001323,-1.27570717123,0.115633552005,0.335982165678,0.276866740175,2841932.156,6.90775527898,3.32161152557,-4.52420917721,50.7030309711,0.123170998585,105.081068444,0.0,6.54584723582,0,MinPred,0.95,0.25
61,62.0,16.0,16.0,3.0,0.4,0.025,-1.34032038749,-1.29146654754,0.11358318428,0.356797705701,0.281887628963,2816070.95108,6.90775527898,3.30422593115,-4.54704529222,50.9579426723,0.122470110345,105.126743555,0.0,6.91942789863,0,MinPred,0.95,0.25
62,63.0,8.0,16.0,4.0,0.4,0.02,-1.37210411784,-1.27576638105,0.106559672027,0.373363194385,0.283362856824,2817757.69773,6.90775527898,3.2997763888,-4.55334274194,52.7890770714,0.122259856839,105.169195333,0.0,6.44486886067,0,MinPred,0.95,0.25
63,64.0,8.0,16.0,4.0,0.5,0.05,-1.28913640649,-1.2628377085,0.107463343492,0.377601486478,0.285047137556,2818289.40678,6.90775527898,3.2925097122,-4.56774362348,53.1554634148,0.121699933366,105.220583555,0.0,6.54685839921,0,MinPred,0.95,0.25
64,65.0,24.0,16.0,3.0,0.4,0.5,-1.17729244001,-1.12536699095,0.229792347799,0.38465452513,0.278088348758,2795431.14001,6.90775527898,3.31139441332,-4.55812447816,54.6129352903,0.119146336833,105.287066089,0.0,6.5356039666,0,MinPred,0.95,0.25
65,66.0,4.0,32.0,3.0,0.3,0.025,-1.23860847309,-1.1885821777,0.126406300597,0.36052116573,0.278003034114,2807434.01419,6.90775527898,3.30165025594,-4.57372468752,54.7699012708,0.118354030147,105.344794755,0.0,6.99093952408,0,MinPred,0.95,0.25
66,67.0,4.0,16.0,5.0,0.3,0.4,-1.10029680817,-1.20331653862,0.112043728802,0.369114657449,0.270514468736,2805230.36333,6.90775527898,3.32922112385,-4.54826905436,56.5620561775,0.119073224111,105.424173311,0.0,6.5361219088,0,MinPred,0.95,0.25
67,68.0,4.0,8.0,6.0,0.2,0.4,-1.37218142033,-1.1711194206,0.127177029807,0.344630670912,0.275671974212,2804534.51028,6.90775527898,3.30654208505,-4.56157943931,55.5533384662,0.11876171277,105.466617533,0.0,6.50222166923,0,MinPred,0.95,0.25
68,69.0,4.0,32.0,3.0,0.5,0.025,-1.14527167973,-1.16118384329,0.127921373826,0.364246211291,0.276382077669,2809562.18831,6.90775527898,3.30786038535,-4.5677479757,57.6035004807,0.118220432115,105.538187089,0.0,6.88373681986,0,MinPred,0.95,0.25
69,70.0,24.0,16.0,3.0,0.3,0.5,-1.16504973342,-1.14908687756,0.13928130023,0.362544233242,0.276621863931,2793396.36451,6.90775527898,3.30527219003,-4.57765613035,57.7324144443,0.117383392307,105.606570422,0.0,6.51436283932,0,MinPred,0.95,0.25
70,71.0,16.0,16.0,4.0,0.4,0.4,-1.03450353676,-1.12730318203,0.107395211539,0.363908171427,0.279275205648,2792525.24909,6.90775527898,3.29949914117,-4.58472113208,59.5917063759,0.11709290944,105.698933089,0.0,6.5443260627,0,MinPred,0.95,0.25
71,72.0,4.0,8.0,6.0,0.2,0.2,-1.35799738991,-1.12106965751,0.110909602897,0.368432956213,0.276219462922,2803405.37394,6.90775527898,3.30548187369,-4.55438219374,57.6922967288,0.11861054769,105.742786422,0.0,5.90902513823,0,MinPred,0.95,0.25
72,73.0,4.0,8.0,6.0,0.2,0.1,-1.343400364,-1.09510504316,0.110752782756,0.36431817944,0.268452946408,2818093.25953,6.90775527898,3.33057737854,-4.50291465451,57.4323626127,0.120935755443,105.788138755,0.0,6.02565971205,0,MinPred,0.95,0.25
73,74.0,16.0,16.0,4.0,0.3,0.2,-1.01097360826,-1.08467478705,0.109191617413,0.344598328229,0.268266239812,2809712.24152,6.90775527898,3.32318266862,-4.51320922877,57.5836720802,0.120486357425,105.885643644,0.0,6.91663499844,0,MinPred,0.95,0.25
74,75.0,16.0,16.0,4.0,0.2,0.1,-1.04115591445,-1.06694101837,0.111028758705,0.350093506908,0.268746626883,2809151.38556,6.90775527898,3.31589439187,-4.52656765957,59.7582427436,0.119856580306,105.976602311,0.0,6.54075580022,0,MinPred,0.95,0.25
75,76.0,8.0,32.0,3.0,0.2,0.4,-0.907369794026,-1.04431475132,0.124083882536,0.355647070352,0.274323493435,2783085.53028,6.90775527898,3.27732363164,-4.56317366667,59.4592215355,0.118506859324,106.100376533,0.0,6.43124536256,0,MinPred,0.95,0.25
76,77.0,4.0,16.0,5.0,0.3,0.2,-1.08878733083,-1.05720118272,0.106513067218,0.392575600436,0.275843986971,2780227.53376,6.90775527898,3.27219986096,-4.57485774327,61.6577939457,0.117957608145,106.181886867,0.0,6.98287303757,0,MinPred,0.95,0.25
77,78.0,16.0,16.0,4.0,0.3,0.1,-1.04275677266,-1.05448268027,0.105262598399,0.397491327319,0.27658912904,2779557.20631,6.90775527898,3.26811880958,-4.58586207208,62.0677298238,0.117426702481,106.272510867,0.0,6.55137972442,0,MinPred,0.95,0.25
78,79.0,16.0,16.0,4.0,0.3,0.025,-1.07056063738,-1.03786243998,0.105344864848,0.40139265107,0.278771693735,2779769.53193,6.90775527898,3.26477849412,-4.59561798211,64.2722320337,0.116946613806,106.357514867,0.0,6.51599246405,0,MinPred,0.95,0.25
79,80.0,24.0,8.0,6.0,0.2,0.025,-0.630139984005,-0.73364790091,0.404676207794,0.404676207794,0.273100161934,2747101.92915,6.90775527898,3.29470223609,-4.57589445218,63.3460580467,0.116349383509,106.5918622,0.0,6.9585172502,0,MinPred,0.95,0.25
80,81.0,4.0,16.0,5.0,0.2,0.05,-1.11045491174,-1.00782099319,0.107362925505,0.237240600066,0.27213836407,2744911.76045,6.90775527898,3.29680671371,-4.57473916794,65.1208686827,0.116338892575,106.669405644,0.0,6.95792970402,0,MinPred,0.95,0.25
81,82.0,4.0,8.0,6.0,0.3,0.025,-0.754311895107,-1.00518442564,0.108326072203,0.23697902932,0.27597395302,2738359.78654,6.90775527898,3.28580098127,-4.55670715721,62.8511253265,0.117540719103,106.845476755,0.0,7.06674741511,0,MinPred,0.95,0.25
82,83.0,4.0,16.0,5.0,0.2,0.025,-0.849656395733,-0.998939971552,0.108072962256,0.240515773346,0.276823483,2736136.72711,6.90775527898,3.28584999268,-4.55019549544,64.1233899562,0.117873391572,106.986842311,0.0,7.03363473918,0,MinPred,0.95,0.25
83,84.0,4.0,16.0,5.0,0.3,0.1,-1.04336155178,-0.985353221509,0.105986219041,0.241099073586,0.277470468833,2734667.12343,6.90775527898,3.28342089597,-4.55746530914,64.3814018637,0.117498728535,107.0773402,0.0,6.97162611257,0,MinPred,0.95,0.25
84,85.0,24.0,16.0,4.0,0.4,0.5,-0.846323319156,-0.934411320683,0.130269398357,0.240856652238,0.282149399133,2820975.98047,6.90775527898,3.27996973494,-4.56354254818,66.1918495247,0.116772196468,107.219794867,0.0,5.02733329594,0,MinPred,0.95,0.25
85,86.0,4.0,16.0,5.0,0.5,0.2,-0.985253179322,-0.953370888205,0.108129219343,0.240779103515,0.283517681925,2820694.3157,6.90775527898,3.27622758364,-4.57343345738,66.5371949065,0.116257588071,107.323248755,0.0,6.96473544297,0,MinPred,0.95,0.25
86,87.0,4.0,16.0,5.0,0.3,0.025,-0.713838050117,-0.932565694693,0.105002873545,0.240511573052,0.283360605416,2819868.30411,6.90775527898,3.27945913443,-4.54805578118,66.6391398266,0.117593457193,107.516517644,0.0,7.03032959018,0,MinPred,0.95,0.25
87,88.0,8.0,32.0,3.0,0.4,0.25,-0.902449633679,-0.898464344376,0.113331594884,0.242289148561,0.284440681089,2811795.00905,6.90775527898,3.276386436,-4.55774966576,66.9803260099,0.116991083326,107.641702089,0.0,6.65532902136,0,MinPred,0.95,0.25
88,89.0,24.0,16.0,4.0,0.3,0.5,-0.85493418165,-0.887344820301,0.120435986007,0.241633041406,0.287285632664,2800907.75831,6.90775527898,3.27120206584,-4.56863058441,69.0636289638,0.116283896022,107.781360089,0.0,6.57520262917,0,MinPred,0.95,0.25
89,90.0,8.0,32.0,3.0,0.3,0.2,-0.905858201272,-0.887182447448,0.11174869715,0.241506344859,0.288963316609,2785356.99839,6.90775527898,3.26966434872,-4.57671318756,69.4049937251,0.115728521704,107.905565867,0.0,6.43190388351,0,MinPred,0.95,0.25
90,91.0,32.0,16.0,4.0,0.4,0.1,-0.739756837184,-0.844171046489,0.139928960594,0.240865066765,0.290652179849,2752073.93296,6.90775527898,3.25982544354,-4.5885047248,71.0987310467,0.115073139229,108.087637867,0.0,6.5827068242,0,MinPred,0.95,0.25
91,92.0,4.0,8.0,6.0,0.5,0.1,-1.11129395386,-0.868744570944,0.111146331563,0.240968513314,0.276525092624,2772634.57376,6.90775527898,3.31388421225,-4.5150355437,69.2526664174,0.11822581286,108.165031644,0.0,5.52084496685,0,MinPred,0.95,0.25
92,93.0,4.0,16.0,5.0,0.5,0.1,-0.969380041111,-0.879780846266,0.109461939963,0.238307899783,0.276728017453,2774189.28297,6.90775527898,3.31584508383,-4.51559568614,71.1301201527,0.11813137868,108.272336644,0.0,6.62265990461,0,MinPred,0.95,0.25
93,94.0,4.0,16.0,5.0,0.4,0.025,-0.707288699744,-0.87706894939,0.107801959957,0.237906997743,0.277493050309,2770557.94316,6.90775527898,3.31119274876,-4.51014820234,70.2830077529,0.118504525077,108.4685422,0.0,7.02632991972,0,MinPred,0.95,0.25
94,95.0,8.0,32.0,3.0,0.2,0.1,-0.893333992958,-0.864992377406,0.119777134603,0.239221536611,0.280437365198,2778369.03493,6.90775527898,3.31076676175,-4.51674537023,72.378555428,0.117936083495,108.596381978,0.0,6.96531385968,0,MinPred,0.95,0.25
95,96.0,24.0,16.0,4.0,0.3,0.25,-0.847454824979,-0.85948582054,0.122807419978,0.238615521207,0.280767348957,2770275.51663,6.90775527898,3.31035433598,-4.52349783845,72.6345198762,0.117309542029,108.738465978,0.0,6.57187832494,0,MinPred,0.95,0.25
96,97.0,8.0,8.0,6.0,0.5,0.1,-1.03738025287,-0.856220855372,0.113541862993,0.237385264349,0.281046159029,2783092.51164,6.90775527898,3.31720287516,-4.50642881241,73.5445657788,0.118138116714,108.830218867,0.0,5.98893690502,0,MinPred,0.95,0.25
97,98.0,8.0,32.0,3.0,0.3,0.1,-0.896848780634,-0.854503404797,0.113766962196,0.237660831192,0.284691571691,2770248.97959,6.90775527898,3.31566302475,-4.5135250344,73.8123957438,0.117659757491,108.9570282,0.0,6.51163313529,0,MinPred,0.95,0.25
