,Iteration,Number of Processors,Grid Size,Maximum Refinement Level,Bubble Size,Bubble Density,"log(Cost, Node-Hours)",Pred. Mean,Pred. Sigma,Max Sigma,Cost Pred. Error,Memory Pred. Error,Hyperparameter-0,Hyperparameter-1,Hyperparameter-2,LML Max,Pred. Sigma Avg.,Cumulative Cost,Cumulative Regret,MaxRSS,rep,Candidate Selection,mem_limit_rel,n_init_rel
177,178.0,24.0,16.0,4.0,0.3,0.02,-0.908171311015,-0.819519912475,0.110002182298,0.142265229882,0.189125016125,2547109.71597,6.90775527898,3.57764065523,-4.62133531955,136.064627535,0.105888035642,299.013584511,162.677563333,6.5728307255,5,RandUniform,0.95,0.25
178,179.0,16.0,16.0,6.0,0.3,0.05,0.0804533117423,-0.0258817380964,0.102596501865,0.1424864023,0.190986807192,2545440.64495,6.90775527898,3.55730103522,-4.63272051478,137.812173441,0.105410381176,300.217104511,162.677563333,7.05671707362,5,RandUniform,0.95,0.25
179,180.0,16.0,16.0,4.0,0.4,0.2,-1.03168727428,-1.04008430749,0.100452444364,0.142977078235,0.19126784037,2545558.42443,6.90775527898,3.55156988262,-4.64068014587,138.270744863,0.10502047718,300.310068067,162.677563333,6.52986545752,5,RandUniform,0.95,0.25
180,181.0,32.0,16.0,5.0,0.2,0.025,-0.457876426588,-0.449702859129,0.116084770822,0.142826778048,0.191592446002,2549430.91676,6.90775527898,3.54859116317,-4.64707858753,140.422997538,0.104642140715,300.658504511,162.677563333,6.58779175648,5,RandUniform,0.95,0.25
181,182.0,16.0,16.0,3.0,0.4,0.4,-1.374957037,-1.39577420737,0.103925332616,0.14255332089,0.192400966122,2549049.25505,6.90775527898,3.53647820727,-4.65880278624,140.833361252,0.104107552518,300.700678333,162.677563333,6.43713641044,5,RandUniform,0.95,0.25
182,183.0,4.0,16.0,4.0,0.2,0.025,-1.61461221937,-1.56837653813,0.102094628117,0.142581530524,0.193164800826,2565475.62841,6.90775527898,3.52509098881,-4.66913934177,143.016012727,0.103632878728,300.724966111,162.677563333,5.60358602366,5,RandUniform,0.95,0.25
183,184.0,4.0,32.0,3.0,0.2,0.025,-1.19869006563,-1.26716969712,0.117118397128,0.142657807323,0.192823392026,2565806.73502,6.90775527898,3.54175954339,-4.66277098833,143.157453701,0.103770706502,300.788252444,162.677563333,6.70508059265,5,RandUniform,0.95,0.25
184,185.0,16.0,16.0,5.0,0.4,0.025,-0.495743656889,-0.540854258375,0.0991184005946,0.142004723714,0.192542632009,2567946.82505,6.90775527898,3.53927837861,-4.66779651809,145.366198905,0.103519789117,301.107594667,162.677563333,6.54987783999,5,RandUniform,0.95,0.25
185,186.0,8.0,32.0,5.0,0.3,0.05,-0.206731268046,-0.0464588714531,0.100336653396,0.141850060101,0.188377316832,2567973.4873,6.90775527898,3.55356927033,-4.65230893746,144.559086589,0.104204092811,301.728848,162.677563333,7.03330535389,5,RandUniform,0.95,0.25
186,187.0,32.0,16.0,4.0,0.4,0.1,-0.739756837184,-0.781471211172,0.12269163286,0.141900966163,0.18877176685,2565038.39118,6.90775527898,3.55278069348,-4.65683013308,146.600248718,0.103892244014,301.91092,162.677563333,6.5827068242,5,RandUniform,0.95,0.25
187,188.0,16.0,8.0,6.0,0.5,0.2,-0.953385190296,-0.825185660273,0.107480137183,0.141131419326,0.189111265324,2565715.79203,6.90775527898,3.54505401574,-4.65862690524,146.282675531,0.103815442871,302.022250667,162.677563333,6.44868406367,5,RandUniform,0.95,0.25
188,189.0,16.0,16.0,5.0,0.3,0.025,-0.491710949088,-0.560394884145,0.0991044602229,0.141491020761,0.188816780689,2567394.38967,6.90775527898,3.54641327685,-4.66017052992,148.354386705,0.103728004942,302.344572,162.677563333,6.55881221298,5,RandUniform,0.95,0.25
189,190.0,4.0,8.0,6.0,0.5,0.025,-0.6649657904,-1.00303259667,0.107745280841,0.141314616051,0.195261856628,2562653.35312,6.90775527898,3.47184678147,-4.66583005902,143.980152418,0.103848442796,302.560860889,162.677563333,7.06659484372,5,RandUniform,0.95,0.25
190,191.0,32.0,32.0,6.0,0.3,0.4,0.673337164057,0.638515722661,0.11704917353,0.145883888616,0.194180319782,2563242.38252,6.90775527898,3.47720124558,-4.66687510826,146.082413406,0.103663387973,307.274292,162.677563333,7.08144524709,5,RandUniform,0.95,0.25
191,192.0,16.0,32.0,5.0,0.4,0.05,0.278360272099,0.142970664238,0.0992512899225,0.144919885519,0.195505392033,2562371.36553,6.90775527898,3.47643481101,-4.66352583063,145.624955834,0.103833912707,309.172572,162.677563333,7.13271245205,5,RandUniform,0.95,0.25
192,193.0,4.0,16.0,6.0,0.5,0.1,,-0.225072061701,0.103635349394,0.145174453191,0.195505383241,2559036.43597,6.90775527898,3.47643448036,-4.6635234707,145.624955837,0.103833189048,310.262027555,163.767018889,7.15660227452,5,RandUniform,0.95,0.25
193,194.0,8.0,8.0,6.0,0.2,0.2,-1.20607464657,-1.1079843145,0.105371438581,0.145174274119,0.196529060523,2559340.44725,6.90775527898,3.46132180963,-4.67301244859,147.445962201,0.103411502692,310.324246889,163.767018889,6.91012045907,5,RandUniform,0.95,0.25
194,195.0,4.0,32.0,4.0,0.3,0.1,-0.863008303584,-0.808652292355,0.101953806977,0.145504405879,0.197451363981,2560674.67462,6.90775527898,3.45129058636,-4.68252816636,147.751848579,0.102971293129,310.461332444,163.767018889,6.71479365365,5,RandUniform,0.95,0.25
195,196.0,16.0,32.0,5.0,0.3,0.025,0.274545768905,0.13160230685,0.0983586080288,0.145532230424,0.201068418672,2560064.71293,6.90775527898,3.45194069189,-4.67721288812,149.016270265,0.103231228349,312.343012444,163.767018889,7.10818170135,5,RandUniform,0.95,0.25
196,197.0,8.0,32.0,5.0,0.4,0.2,-0.202493943623,-0.0833712606982,0.099149719609,0.145822426431,0.20008617861,2559933.56734,6.90775527898,3.44985941524,-4.67625901179,148.768071917,0.10326823873,312.970356889,163.767018889,7.09236689092,5,RandUniform,0.95,0.25
197,198.0,8.0,32.0,5.0,0.2,0.05,-0.235093598121,-0.0924672922411,0.100955706049,0.145995664215,0.196472822798,2559923.88165,6.90775527898,3.45044745904,-4.67112220592,150.064453287,0.103504108821,313.552334667,163.767018889,7.02933312057,5,RandUniform,0.95,0.25
198,199.0,4.0,16.0,6.0,0.3,0.025,,-0.248859561951,0.103161284302,0.146282519628,0.196472196252,2557246.87175,6.90775527898,3.45045578273,-4.67111513607,150.064453294,0.103506109763,314.799190222,165.013874444,7.15660227452,5,RandUniform,0.95,0.25
199,200.0,24.0,16.0,4.0,0.4,0.5,-0.846323319156,-0.89446341322,0.10943091699,0.146284420018,0.197317313486,2573353.10158,6.90775527898,3.44370417149,-4.67898328748,150.343911924,0.103114458161,314.941644889,165.013874444,5.02733329594,5,RandUniform,0.95,0.25
200,201.0,16.0,16.0,5.0,0.3,0.025,-0.493742175401,-0.558886583691,0.0981281391436,0.146136807766,0.197346865505,2575154.27164,6.90775527898,3.44153851842,-4.68277663468,152.445442814,0.102931389095,315.262462222,165.013874444,6.5602835678,5,RandUniform,0.95,0.25
201,202.0,8.0,8.0,5.0,0.3,0.4,-1.70258579842,-1.79699740754,0.103992112375,0.146033217433,0.195899328327,2574681.64188,6.90775527898,3.45622968487,-4.67462281472,152.462368884,0.103214818652,315.2822964,165.013874444,6.45807796593,5,RandUniform,0.95,0.25
202,203.0,8.0,32.0,4.0,0.4,0.4,-0.569996651619,-0.629167099192,0.100404604415,0.145613236992,0.195967736407,2575372.32211,6.90775527898,3.4471062289,-4.68302769226,154.589228099,0.102834790428,315.551451955,165.013874444,7.0370782853,5,RandUniform,0.95,0.25
203,204.0,4.0,16.0,5.0,0.5,0.025,-0.711283881863,-0.875692816975,0.10067185758,0.145650496677,0.196831602613,2571282.398,6.90775527898,3.4328036849,-4.68463455386,153.719541586,0.102820044377,315.745860844,165.013874444,7.03066123929,5,RandUniform,0.95,0.25
204,205.0,16.0,16.0,4.0,0.2,0.1,-1.04049009818,-1.04421141461,0.0986977967962,0.146446917937,0.19735594528,2602565.32663,6.90775527898,3.4267674857,-4.69271926342,156.036438765,0.10243835067,315.836959067,165.013874444,4.2144199393,5,RandUniform,0.95,0.25
205,206.0,24.0,32.0,4.0,0.3,0.5,-0.104713767937,-0.182510277955,0.106547919573,0.146306634518,0.196802164951,2606768.44783,6.90775527898,3.43262931671,-4.6912832371,156.17196982,0.102418684278,316.6227124,165.013874444,6.45183799534,5,RandUniform,0.95,0.25
206,207.0,16.0,16.0,3.0,0.2,0.025,-1.37111086921,-1.34118110017,0.101221443776,0.145997237557,0.197268218417,2603388.01101,6.90775527898,3.42421493378,-4.70035424249,158.421163201,0.102001352737,316.665261378,165.013874444,6.54584723582,5,RandUniform,0.95,0.25
207,208.0,16.0,16.0,4.0,0.4,0.4,-1.03450353676,-1.09935933645,0.098427224518,0.145940167907,0.197369644643,2602989.10998,6.90775527898,3.42049307842,-4.7053927746,158.685378166,0.101767242055,316.757624044,165.013874444,6.5443260627,5,RandUniform,0.95,0.25
208,209.0,4.0,32.0,4.0,0.5,0.05,-0.88355092127,-0.720198406983,0.102660601597,0.145847888562,0.198941597145,2606516.2458,6.90775527898,3.41068547144,-4.70500714407,159.699689739,0.1018149158,316.888376267,165.013874444,6.54837074368,5,RandUniform,0.95,0.25
209,210.0,4.0,16.0,5.0,0.2,0.025,-0.849656395733,-1.00308602693,0.0992178452211,0.146471519285,0.197094098197,2604127.84421,6.90775527898,3.42501450233,-4.69041115766,158.983512831,0.102441394501,317.029741822,165.013874444,7.03363473918,5,RandUniform,0.95,0.25
210,211.0,32.0,16.0,6.0,0.2,0.025,0.162675902943,-0.0284370163572,0.124250716663,0.146520430315,0.188663677939,2595866.03003,6.90775527898,3.46104426827,-4.66522292054,159.917602712,0.103411190243,318.484115155,165.013874444,7.00977849032,5,RandUniform,0.95,0.25
211,212.0,4.0,32.0,5.0,0.2,0.025,,-0.281848739018,0.105305647956,0.145790003201,0.188663677869,2595686.92556,6.90775527898,3.46104426959,-4.6652229206,159.917602715,0.103418253855,319.345417378,165.875176667,7.15660227452,5,RandUniform,0.95,0.25
212,213.0,8.0,32.0,3.0,0.3,0.1,-0.896848780634,-0.944948955497,0.101670963986,0.145796978363,0.189160006965,2597237.07516,6.90775527898,3.45527445544,-4.67190081945,160.255332589,0.103093452774,319.472226711,165.875176667,6.51163313529,5,RandUniform,0.95,0.25
213,214.0,8.0,16.0,6.0,0.2,0.1,-0.462793965393,-0.226293168438,0.100634042989,0.145734393329,0.184217156759,2597022.45493,6.90775527898,3.50113640045,-4.62658498081,159.85271288,0.105123726177,319.816740044,165.875176667,6.98046079968,5,RandUniform,0.95,0.25
214,215.0,8.0,16.0,5.0,0.4,0.1,-0.88419059779,-0.791576346615,0.100575383261,0.145675867438,0.1846406556,2618666.79529,6.90775527898,3.49970351156,-4.62814207147,159.887781412,0.10504738974,319.947299822,165.875176667,4.9345792427,5,RandUniform,0.95,0.25
215,216.0,4.0,16.0,6.0,0.3,0.1,-0.501292864477,-0.316336323696,0.103252408363,0.145665481624,0.180875958886,2617866.97179,6.90775527898,3.57255244782,-4.58152512059,160.66065478,0.107058594886,320.2625876,165.875176667,7.02866753503,5,RandUniform,0.95,0.25
216,217.0,16.0,16.0,5.0,0.4,0.025,-0.499476286709,-0.532463145035,0.102952057744,0.14401536069,0.180725943841,2614379.0711,6.90775527898,3.56918252044,-4.5867949151,161.045932462,0.106790448315,320.579196933,165.875176667,6.94520221496,5,RandUniform,0.95,0.25
217,218.0,8.0,8.0,5.0,0.3,0.4,-1.70132931222,-1.77597784932,0.106867464932,0.143890301717,0.180407180566,2614047.37183,6.90775527898,3.57537795892,-4.58573755245,163.03893912,0.106794252315,320.599088578,165.875176667,6.42793769629,5,RandUniform,0.95,0.25
218,219.0,4.0,8.0,3.0,0.2,0.2,-2.62220621056,-2.78498896712,0.11450920767,0.143580315129,0.180236518966,2612481.68313,6.90775527898,3.57253974106,-4.58419653341,162.358316314,0.10684236318,320.601475255,165.875176667,6.39123441997,5,RandUniform,0.95,0.25
219,220.0,8.0,8.0,6.0,0.5,0.025,-0.633029461041,-0.904000361304,0.108123030159,0.143833011162,0.181376866618,2614059.35712,6.90775527898,3.57275299347,-4.5647685026,161.463989945,0.107850127141,320.834268589,165.875176667,6.59553502001,5,RandUniform,0.95,0.25
220,221.0,24.0,32.0,4.0,0.3,0.02,-0.163886963025,-0.13323509437,0.110457542381,0.145026668286,0.181447731377,2623551.33817,6.90775527898,3.56619477465,-4.5718482555,161.792598072,0.107475293781,321.519935255,165.875176667,6.46300618315,5,RandUniform,0.95,0.25
221,222.0,8.0,16.0,6.0,0.2,0.05,,-0.220031358811,0.10535160543,0.143924387997,0.181447731377,2622317.16742,6.90775527898,3.56619477465,-4.5718482555,161.792598072,0.107475293781,322.271133033,166.626374444,7.15660227452,5,RandUniform,0.95,0.25
222,223.0,4.0,16.0,5.0,0.4,0.025,-0.71865851679,-0.9219050143,0.104309294276,0.143924387997,0.180782287678,2618778.35456,6.90775527898,3.56892470741,-4.55936840337,162.16213229,0.108107209661,322.462268589,166.626374444,7.03165466972,5,RandUniform,0.95,0.25
223,224.0,32.0,32.0,4.0,0.3,0.4,0.0163423730549,0.0276198554348,0.14034681652,0.144536449941,0.180516020267,2607774.65298,6.90775527898,3.57775947277,-4.55923588394,162.28701152,0.107843920426,323.500615255,166.626374444,7.02195496736,5,RandUniform,0.95,0.25
224,225.0,16.0,32.0,5.0,0.4,0.05,0.30342934701,0.150116722303,0.10436918849,0.132571248015,0.181663355823,2606501.9367,6.90775527898,3.58072247858,-4.55322423506,163.46951145,0.108149641731,325.511695255,166.626374444,7.13192544885,5,RandUniform,0.95,0.25
225,226.0,32.0,32.0,4.0,0.3,0.025,-0.0186909095499,0.0179427420953,0.132831900113,0.132831900113,0.181773624932,2595616.75,6.90775527898,3.59073143848,-4.55235806279,163.614970274,0.108001957625,326.469570811,166.626374444,7.02883402707,5,RandUniform,0.95,0.25
226,227.0,8.0,16.0,6.0,0.5,0.025,,-0.0767697076662,0.1063263861,0.125057985584,0.181773635949,2592883.61574,6.90775527898,3.59073100518,-4.55235860486,163.614970277,0.108004197787,327.772266367,167.92907,7.15660227452,5,RandUniform,0.95,0.25
227,228.0,16.0,16.0,5.0,0.2,0.1,-0.69928667218,-0.614542171912,0.104758023423,0.125056371757,0.181678168749,2593756.77946,6.90775527898,3.58348831058,-4.55724189384,165.545155137,0.107773397182,327.972120589,167.92907,6.53767203947,5,RandUniform,0.95,0.25
228,229.0,8.0,16.0,3.0,0.4,0.25,-1.65241848119,-1.76529163889,0.107109904774,0.124977692017,0.18314578662,2592577.47163,6.90775527898,3.54774443774,-4.57480395382,165.410631722,0.10698143688,327.994383478,167.92907,6.46848439221,5,RandUniform,0.95,0.25
229,230.0,8.0,8.0,4.0,0.4,0.4,-1.87128273851,-2.16962504473,0.108462225086,0.125072659932,0.183683959111,2591968.32638,6.90775527898,3.52258715229,-4.5621198237,163.893273348,0.107746519933,328.007833322,167.92907,6.88163933774,5,RandUniform,0.95,0.25
230,231.0,32.0,16.0,6.0,0.2,0.4,-0.132380113502,-0.019069047019,0.123353603942,0.12661727746,0.184240996414,2611811.9899,6.90775527898,3.4942663143,-4.57784087791,163.736270071,0.107011296552,328.745091989,167.92907,5.92622716834,5,RandUniform,0.95,0.25
231,232.0,8.0,8.0,3.0,0.4,0.025,-2.32602733193,-2.33159222447,0.109334879788,0.126558274949,0.184352715218,2609987.34568,6.90775527898,3.4882167532,-4.58504792537,165.949868235,0.106637288538,328.749812322,167.92907,6.38760620771,5,RandUniform,0.95,0.25
232,233.0,8.0,32.0,5.0,0.3,0.2,-0.23116793583,-0.126996660372,0.103332953438,0.1263518008,0.183334754879,2609883.87717,6.90775527898,3.48199502408,-4.58830128027,165.874189617,0.106476991859,329.337074544,167.92907,7.03854577321,5,RandUniform,0.95,0.25
233,234.0,16.0,8.0,5.0,0.4,0.025,-1.39722015929,-1.28315033334,0.104566483657,0.126384499541,0.184223182497,2610650.99866,6.90775527898,3.45058595638,-4.60497308291,167.555419255,0.105755446364,329.3771409,167.92907,6.44486886067,5,RandUniform,0.95,0.25
234,235.0,16.0,32.0,5.0,0.3,0.4,0.0532270262049,0.0328181368823,0.102794983076,0.126610706863,0.184596315455,2610491.95106,6.90775527898,3.4470765528,-4.61064824546,167.97404981,0.105469202987,330.507527567,167.92907,7.06137526432,5,RandUniform,0.95,0.25
235,236.0,24.0,16.0,6.0,0.4,0.25,-0.224731394586,0.0128874984512,0.109796829102,0.126382780648,0.186909929187,2614065.04069,6.90775527898,3.52291229743,-4.55792744788,167.935315392,0.107850163289,331.103558233,167.92907,6.56900852717,5,RandUniform,0.95,0.25
236,237.0,4.0,8.0,6.0,0.2,0.1,-1.343400364,-1.13992894042,0.108792339769,0.126567952723,0.18612187111,2619566.04054,6.90775527898,3.57838997803,-4.52153027417,166.608539064,0.109535963513,331.148910567,167.92907,6.02565971205,5,RandUniform,0.95,0.25
237,238.0,16.0,16.0,5.0,0.2,0.2,-0.699926504733,-0.659633127187,0.106462709309,0.126933235936,0.186215081982,2620214.29258,6.90775527898,3.56531752692,-4.53101924066,168.779626554,0.109082343113,331.348470567,167.92907,6.54887369045,5,RandUniform,0.95,0.25
238,239.0,16.0,8.0,4.0,0.4,0.1,-1.71536777019,-1.69241906783,0.106669826566,0.126762860538,0.186619863723,2619281.35365,6.90775527898,3.54978032013,-4.54219283522,169.16036104,0.108540510091,331.3677295,167.92907,6.43778606574,5,RandUniform,0.95,0.25
239,240.0,32.0,32.0,6.0,0.4,0.1,,0.700545914195,0.126597433813,0.126597433813,0.186619958652,2617208.15714,6.90775527898,3.54977514849,-4.54219538689,169.160361046,0.108537797898,341.373862833,177.935203333,7.15660227452,5,RandUniform,0.95,0.25
240,241.0,32.0,32.0,5.0,0.2,0.4,0.330193638952,0.288801028524,0.115248977358,0.1232760249,0.187101755224,2613532.83966,6.90775527898,3.54501136962,-4.54770534095,171.257446161,0.108222744488,343.512778389,177.935203333,7.0372415846,5,RandUniform,0.95,0.25
241,242.0,8.0,16.0,6.0,0.4,0.02,,-0.113183990339,0.106119058805,0.122938790578,0.187101755224,2610544.40189,6.90775527898,3.54501136962,-4.54770534095,171.257446161,0.108222744488,344.886600611,179.309025555,7.15660227452,5,RandUniform,0.95,0.25
242,243.0,16.0,16.0,3.0,0.4,0.1,-1.370345344,-1.31905026801,0.106436471093,0.122938790578,0.187289386443,2625073.8537,6.90775527898,3.53503153441,-4.55551101442,171.545205124,0.107848979863,344.929224655,179.309025555,5.37578794153,5,RandUniform,0.95,0.25
243,244.0,8.0,8.0,3.0,0.3,0.1,-2.34400407216,-2.39255934914,0.108167912015,0.122680950954,0.18772725959,2621246.29094,6.90775527898,3.50795438692,-4.57221903142,173.677434134,0.10706738459,344.933753589,179.309025555,6.65846473521,5,RandUniform,0.95,0.25
244,245.0,32.0,16.0,5.0,0.4,0.4,-0.42997935763,-0.47542988442,0.116017081568,0.122248316028,0.187229133754,2623845.58238,6.90775527898,3.50900300184,-4.57481844558,173.917438423,0.106898123861,345.305306478,179.309025555,6.46177936176,5,RandUniform,0.95,0.25
245,246.0,4.0,32.0,5.0,0.3,0.1,-0.272746198976,-0.286858453284,0.107297235378,0.122048842786,0.187449921746,2623648.06755,6.90775527898,3.49650249144,-4.58498249124,176.143791359,0.106395873841,345.838953144,179.309025555,7.13205671513,5,RandUniform,0.95,0.25
246,247.0,4.0,32.0,5.0,0.3,0.025,,-0.250932526775,0.106839618077,0.121708004947,0.187449921746,2623310.81853,6.90775527898,3.49650249144,-4.58498249124,176.143791359,0.106395873841,347.073786478,180.543858889,7.15660227452,5,RandUniform,0.95,0.25
247,248.0,16.0,8.0,3.0,0.2,0.05,-1.97004835796,-1.99810405783,0.108109478506,0.121708004947,0.187619808327,2631505.39008,6.90775527898,3.48750134662,-4.59323261202,176.498824635,0.105992586265,347.084500478,180.543858889,5.29360118534,5,RandUniform,0.95,0.25
248,249.0,32.0,32.0,6.0,0.3,0.1,0.663841585131,0.695170620704,0.117916498853,0.121413976538,0.188276845874,2633188.29719,6.90775527898,3.48694205592,-4.59680855028,178.601994532,0.10568269065,351.695993811,180.543858889,7.06978764091,5,RandUniform,0.95,0.25
249,250.0,4.0,8.0,6.0,0.2,0.025,-0.807116743403,-1.11080969137,0.106953726869,0.120854844605,0.187872896865,2631195.31669,6.90775527898,3.49544263387,-4.56680967478,175.01110656,0.107204018442,351.851907144,180.543858889,7.06353210548,5,RandUniform,0.95,0.25
250,251.0,8.0,8.0,4.0,0.2,0.4,-2.03837749485,-2.20569932241,0.108226474479,0.122418766071,0.188041697096,2631239.60999,6.90775527898,3.44160477903,-4.59092872639,176.087057878,0.106158150486,351.861061389,180.543858889,6.41853992195,5,RandUniform,0.95,0.25
251,252.0,4.0,16.0,6.0,0.2,0.2,-0.61042836961,-0.463003664845,0.105020468763,0.122040423641,0.187738674093,2631011.47643,6.90775527898,3.45713804462,-4.57886975484,175.523069819,0.106704529818,352.106290278,180.543858889,6.99939364925,5,RandUniform,0.95,0.25
252,253.0,32.0,32.0,4.0,0.4,0.1,0.0279925308854,0.02111580153,0.122447205505,0.122447205505,0.187707948964,2619789.4604,6.90775527898,3.45433502289,-4.58407039586,177.622628638,0.106369967975,353.172868055,180.543858889,7.04033266158,5,RandUniform,0.95,0.25
253,254.0,8.0,32.0,5.0,0.4,0.05,,-0.0389074388222,0.104175845502,0.113281981699,0.187707948974,2619363.47598,6.90775527898,3.45433502289,-4.58407039586,177.622628646,0.106369042178,354.487136944,181.858127778,7.15660227452,5,RandUniform,0.95,0.25
254,255.0,4.0,8.0,3.0,0.2,0.025,-2.65912643027,-2.67255792669,0.111824221921,0.113281817307,0.187691091979,2617638.35355,6.90775527898,3.45294194722,-4.5885270781,177.969297408,0.106118434917,354.489329111,181.858127778,6.39051119835,5,RandUniform,0.95,0.25
255,256.0,16.0,32.0,3.0,0.2,0.025,-0.597788308646,-0.606476254514,0.107598180535,0.113053792012,0.187835957743,2619562.39834,6.90775527898,3.44873966994,-4.59445497179,180.196636549,0.105813346218,354.741800222,181.858127778,6.45931527299,5,RandUniform,0.95,0.25
256,257.0,16.0,16.0,5.0,0.4,0.1,-0.679297176276,-0.572192851541,0.101959773127,0.112780919642,0.188760285134,2621770.7976,6.90775527898,3.44717731893,-4.59503813921,180.090257686,0.105787320221,354.951068222,181.858127778,6.46848439221,5,RandUniform,0.95,0.25
257,258.0,24.0,32.0,4.0,0.3,0.25,-0.109619971888,-0.157832101439,0.105516537317,0.112773146839,0.188917678688,2618343.05983,6.90775527898,3.44992250396,-4.59646924679,182.235406535,0.105686481201,355.727994889,181.858127778,7.02833435934,5,RandUniform,0.95,0.25
258,259.0,4.0,16.0,6.0,0.2,0.4,-0.636803921939,-0.636172938757,0.105858983503,0.112654885521,0.188997971114,2618451.37112,6.90775527898,3.44499033845,-4.60278945101,182.644676082,0.105358018235,355.958773778,181.858127778,7.00134873309,5,RandUniform,0.95,0.25
259,260.0,16.0,8.0,4.0,0.3,0.05,-1.69747955687,-1.70969876622,0.102665766126,0.112363540865,0.189027731743,2622391.64256,6.90775527898,3.44174391122,-4.60812371986,184.914988982,0.105094379482,355.978842533,181.858127778,5.8842015545,5,RandUniform,0.95,0.25
260,261.0,4.0,32.0,5.0,0.5,0.4,-0.259959422,-0.340202475025,0.112119239886,0.112119239886,0.188742207814,2622478.09671,6.90775527898,3.43054454345,-4.61585037943,185.012445018,0.104698649191,356.528434755,181.858127778,7.12183130007,5,RandUniform,0.95,0.25
261,262.0,8.0,8.0,4.0,0.4,0.2,-2.00463784847,-2.03576470452,0.102767283905,0.11110001326,0.188884039926,2622160.47105,6.90775527898,3.42507444502,-4.62209449932,187.243435452,0.104388600447,356.538328533,181.858127778,6.42124581533,5,RandUniform,0.95,0.25
262,263.0,8.0,32.0,6.0,0.4,0.25,,0.464352748488,0.107872445273,0.110823172169,0.188884047605,2621668.58784,6.90775527898,3.42507377169,-4.62209455163,187.243435454,0.104393437079,359.181461867,184.501261111,7.15660227452,5,RandUniform,0.95,0.25
263,264.0,24.0,32.0,5.0,0.3,0.5,0.207366833555,0.144219855545,0.107120551046,0.110825142409,0.189393866718,2621254.76811,6.90775527898,3.42916534919,-4.6219702629,187.466243953,0.104360707885,360.793468533,184.501261111,7.04596979129,5,RandUniform,0.95,0.25
264,265.0,8.0,16.0,5.0,0.4,0.2,-0.913396589739,-0.849029866382,0.100695767663,0.110562283098,0.189652001061,2622273.63483,6.90775527898,3.42169775166,-4.62822096137,189.559503297,0.104057101737,360.915536978,184.501261111,6.58177586032,5,RandUniform,0.95,0.25
265,266.0,8.0,8.0,3.0,0.3,0.4,-2.33222546658,-2.43368870195,0.10736767561,0.11030310288,0.190098495803,2621962.27977,6.90775527898,3.37716490922,-4.65505880442,189.58321246,0.102866124585,360.920190422,184.501261111,6.3969772406,5,RandUniform,0.95,0.25
266,267.0,16.0,16.0,5.0,0.5,0.05,-0.571880330918,-0.530013784693,0.100205511532,0.109382187258,0.190709979603,2623455.98978,6.90775527898,3.37610878132,-4.65867444201,191.797134075,0.102689363293,361.188181089,184.501261111,6.5661196397,5,RandUniform,0.95,0.25
267,268.0,16.0,32.0,5.0,0.3,0.1,0.0638902066739,0.121378896642,0.0989215013777,0.109201090919,0.189423867221,2623305.62205,6.90775527898,3.37541430447,-4.66144595774,192.104280072,0.102541587797,362.346665533,184.501261111,7.03609719795,5,RandUniform,0.95,0.25
268,269.0,16.0,16.0,6.0,0.3,0.025,0.187236111445,-0.00589499270427,0.100428510681,0.1090461043,0.19129825105,2621515.70418,6.90775527898,3.35869608931,-4.66201031321,192.569382395,0.102580028001,363.885656644,184.501261111,7.05546640471,5,RandUniform,0.95,0.25
269,270.0,8.0,32.0,6.0,0.2,0.1,0.306153761989,0.465959646113,0.10783391594,0.109207955572,0.183637575031,2621037.60873,6.90775527898,3.37124723858,-4.64976686589,191.870576066,0.103086256213,365.9093922,184.501261111,7.14460459159,5,RandUniform,0.95,0.25
270,271.0,32.0,32.0,5.0,0.3,0.1,0.327579602099,0.318528323623,0.105282305218,0.109653944572,0.183510215111,2618177.3977,6.90775527898,3.36908591582,-4.65452653609,194.119153715,0.102819065641,368.0354722,184.501261111,7.04660940036,5,RandUniform,0.95,0.25
271,272.0,8.0,32.0,4.0,0.2,0.4,-0.598534358223,-0.684194726535,0.10221524458,0.109331018225,0.183238570563,2616214.46414,6.90775527898,3.36353866293,-4.65884672481,194.212442883,0.102611274902,368.287509978,184.501261111,6.55832065155,5,RandUniform,0.95,0.25
272,273.0,16.0,8.0,3.0,0.4,0.4,-2.02507299145,-1.95846740983,0.106418997144,0.109163831206,0.182852198117,2615553.63052,6.90775527898,3.3776036863,-4.65267334044,196.266101657,0.102841755245,368.296949,184.501261111,6.43908246814,5,RandUniform,0.95,0.25
273,274.0,8.0,16.0,5.0,0.3,0.25,-0.955969218003,-0.927420598739,0.099419370395,0.109329907011,0.182899175999,2616331.01933,6.90775527898,3.37333868302,-4.65828295378,196.697140038,0.102575331366,368.407619222,184.501261111,6.53196097175,5,RandUniform,0.95,0.25
274,275.0,8.0,16.0,6.0,0.4,0.05,,-0.116151832452,0.100523302796,0.109082899203,0.182899175999,2613956.32631,6.90775527898,3.37333868302,-4.65828295378,196.697140038,0.102575331366,369.658325889,185.751967778,7.15660227452,5,RandUniform,0.95,0.25
275,276.0,16.0,32.0,6.0,0.2,0.1,0.377616235094,0.59611502511,0.103259153178,0.109082953587,0.167051545365,2613952.90735,6.90775527898,3.3857351519,-4.63852545447,196.749166089,0.103498481219,372.044028111,185.751967778,7.04804508591,5,RandUniform,0.95,0.25
